Time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
1317428,-1392,6248,15236,-554,2909,1252
1317444,-1108,6224,15552,-1143,5396,1273
1317456,-1764,5628,15320,-1605,7033,1560
1317468,-2524,5556,14512,-2006,7780,1900
1317480,-3224,6116,13816,-2217,7855,2112
1317494,-3344,7092,13840,-2584,7535,2179
1317506,-3012,7184,14180,-2981,7488,2310
1317518,-2924,7424,14348,-3306,7911,2528
1317530,-3268,7768,14492,-3604,8302,2466
1317542,-3304,7936,14872,-3868,8724,2321
1317554,-3108,8488,15520,-4355,9607,2224
1317570,-3368,8600,16244,-5178,10772,2111
1317582,-4084,8124,16372,-5576,11528,2286
1317594,-5344,7700,16440,-5631,11094,3069
1317606,-6440,7540,16116,-5455,9107,3846
1317618,-6604,7128,16376,-5017,6902,4641
1317630,-6480,6516,17232,-4345,5333,5267
1317642,-6324,6856,17588,-3425,4070,5513
1317656,-6196,8344,17600,-2642,3453,5649
1317668,-6232,9668,17120,-2203,3197,5601
1317680,-6216,10072,16772,-1933,2552,5823
1317696,-6404,9080,16232,-1852,2058,6273
1317708,-6752,8632,15888,-1615,1559,6752
1317720,-6952,9388,16040,-1307,1324,6711
1317732,-6692,10252,16036,-1056,1322,6450
1317744,-6356,10612,15968,-806,1647,5862
1317756,-6192,10848,15524,-744,1679,5086
1317768,-6464,10744,14624,-846,1802,4668
1317780,-6780,11172,13448,-807,1001,4118
1317792,-6212,11884,13596,-1221,945,3885
1317804,-4916,11724,14732,-1560,2385,3434
1317822,-4224,11204,15332,-1718,5285,2183
1317834,-5640,11836,14972,-2143,7336,2041
1317846,-7244,12084,14160,-2033,7703,1654
1317858,-7100,12576,13400,-2108,7146,1089
1317870,-6908,14016,11732,-3328,6979,1443
1317882,-8060,14896,11452,-4858,8428,1622
1317894,-9024,14164,11592,-5860,8539,2077
1317906,-9604,13216,11640,-6201,7046,2803
1317918,-9232,13028,11264,-5834,5881,2069
1317930,-8676,13644,10664,-5874,6363,2083
1317948,-9196,14616,9656,-6209,7511,2064
1317960,-9980,14436,9024,-6322,7435,1716
1317972,-10480,13472,9372,-5833,6353,-556
1317984,-10576,13152,9448,-6431,5682,840
1317996,-10444,8000,11360,-5430,3588,-2429
1318008,-7728,8464,14000,-6538,4286,-1581
1318020,-8740,5100,15128,-7738,5755,-643
1318032,-6116,224,16380,-7894,7032,-3015
1318044,-6812,-1796,16156,-10606,9022,1555
1318056,-9352,-4108,15096,-10945,8994,2687
1318072,-7900,-6168,16240,-10600,9112,2592
1318084,-8856,-4744,13200,-9837,8340,2243
1318096,-6588,-4116,12604,-8625,9366,-1080
1318110,-8312,-1604,8980,-10336,10550,1838
1318122,-11964,624,7604,-10722,6185,47
1318134,-11028,-1244,8444,-9935,-1124,-4173
1318146,-8860,-3588,9232,-12061,-1401,-1061
1318158,-7688,-5984,9344,-12861,691,-885
1318170,-8216,-5080,10508,-13896,1533,-356
1318182,-7324,-6772,9572,-14777,1136,500
1318198,-6012,-9528,7672,-15387,1403,1410
1318210,-6588,-11792,5816,-15376,3476,2038
1318222,-5020,-11688,5884,-15136,4321,2740
1318234,-3684,-11264,6252,-16405,7863,2614
1318246,-2540,-10624,6684,-17069,8725,-122
1318258,-928,-11860,5828,-17468,9818,-2794
1318272,-2476,-14096,4404,-17501,10557,-7016
1318284,-3204,-15520,1808,-17535,7601,-11790
1318296,-556,-17032,1052,-16920,4713,-15859
