Time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
1181668,88,-23380,11012,-27323,-32768,32767
1181680,7604,-19692,13200,-23483,-27375,32767
1181692,11448,-18160,18492,-25342,-16267,32767
1181706,3608,-28644,28980,-30658,7598,30344
1181718,-17504,-23548,16700,-32115,21979,25921
1181730,-31744,-10816,19620,-24585,18532,27499
1181742,-32768,-6480,15288,-17720,461,32767
1181754,-32768,-15764,14636,-9614,-19789,32767
1181766,-32456,-25576,18844,-1494,-31413,32767
1181778,-23560,-32768,21504,6981,-32768,32767
1181794,-14524,-32768,28384,18460,-29845,32767
1181806,-12544,-30260,28376,27558,-28155,32767
1181818,-14644,-27776,25604,32767,-32768,32767
1181830,-9896,-29528,21844,32767,-32768,32767
1181842,364,-30684,19412,32767,-32768,32767
1181854,12656,-28932,19476,32767,-32768,25576
1181868,21624,-23788,20592,32767,-32768,15477
1181880,20340,-21236,19152,32767,-32768,7422
1181892,15296,-22544,14752,32767,-27761,32
1181904,11076,-23980,10432,32767,-22366,-5570
1181920,7744,-21940,6652,32767,-17919,-10838
1181932,7100,-21496,5496,32767,-13941,-13107
1181944,6332,-24436,4960,32767,-9376,-14210
1181956,5556,-29396,3108,32767,-6642,-14060
1181968,2568,-32768,-224,32767,-6664,-12455
1181980,-3444,-31280,-4764,32767,-10513,-10301
1181994,-7388,-26184,-7804,32767,-16728,-9330
1182006,-8444,-27136,-7600,32767,-21969,-9343
1182018,-11596,-28912,-6556,32767,-27937,-9444
1182030,-15212,-28324,-6484,32767,-32768,-10198
1182046,-18352,-24508,-5036,32767,-32768,-11440
1182058,-17912,-20324,-3744,32767,-32768,-12555
1182070,-17168,-17388,-760,32767,-32768,-13747
1182082,-18708,-17680,992,32646,-32768,-15885
1182094,-22764,-16860,1492,26072,-31874,-17911
1182106,-26428,-14840,1580,20249,-26750,-18890
1182120,-27864,-14896,1800,14791,-21808,-18188
1182132,-28980,-16356,3264,11147,-18121,-16795
1182144,-31064,-16804,3132,8688,-14281,-16670
1182156,-32328,-16016,3540,6827,-11845,-17226
1182172,-32768,-9332,2212,5648,-13009,-15471
1182184,-32768,-10008,2088,5494,-15166,-16367
1182196,-27736,-8992,1924,5579,-16044,-13105
1182208,-26872,-3968,2480,2697,-16591,-6808
1182220,-27384,-1196,4304,1516,-18344,-5697
1182232,-23856,-3296,7212,-603,-17753,-1621
1182244,-24032,-2524,9672,-341,-14189,-493
1182256,-20364,184,9444,182,-12305,-1250
1182268,-20056,-2804,11128,1344,-15375,-2109
1182282,-17900,-2600,17664,3966,-20296,-281
1182298,-11104,-232,16616,5572,-23671,-3119
1182310,-7664,724,17468,7031,-21520,-3410
1182322,-6580,2228,17632,8837,-20113,-5278
1182334,-5116,3820,17544,10349,-20249,-6981
1182346,-604,-444,20288,11882,-20038,-8530
1182358,-10516,-19804,14588,14077,-20071,-10740
1182370,-1192,6724,17132,14913,-23544,-10663
1182382,268,2860,17020,16154,-23226,-9801
1182394,1312,4560,17604,16598,-22375,-11365
1182408,3556,6652,19244,16368,-19041,-12685
1182424,1408,5564,19152,15404,-14680,-12435
1182436,-212,4204,18856,14928,-12237,-11870
1182448,-400,5296,20056,13973,-7765,-11045
1182460,288,7044,19552,12590,1378,-9446
1182472,-2352,8268,17672,11983,8910,-8342
1182484,-4548,8424,15312,10722,14903,-7669
1182496,-8612,7332,11720,8817,16511,-5484
1182508,-12276,6240,10612,7285,13671,-3866
1182520,-14288,3748,11656,5902,8009,-1507
1182534,-13328,4200,12440,4775,940,2355
1182550,-12300,4036,11712,2815,-5157,4533
1182562,-8872,2848,13256,1471,-7236,5078
1182574,-7700,3912,13048,-993,-6729,6091
1182586,-5724,4128,16860,-3213,-6324,5924
1182598,-5396,3900,16976,-4468,-4733,4493
1182610,-5008,5268,17448,-5869,-2431,4086
1182622,-2672,2752,17224,-8146,-149,5154
1182634,-4864,3420,17340,-8987,1620,4237
1182646,-5232,2248,16792,-10647,3701,3614
1182658,-5212,3300,8468,-11605,4955,1538
1182674,-6848,1016,13684,-13765,4064,908
1182686,-8808,36,12436,-15219,3809,971
1182698,-8720,2188,11504,-16486,4489,1451
1182710,-9000,3540,13072,-18192,6206,3038
1182724,-9144,-132,12936,-18644,7089,4350
1182736,-10348,-3224,12552,-18171,7397,4903
1182748,-12252,-5072,12280,-17904,7247,5471
1182760,-12316,-5928,12372,-17478,5884,5675
1182772,-10836,-6456,10652,-17302,6035,6467
1182784,-8280,-7996,11232,-17622,8702,7048
