Time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
1054474,-3104,6568,15840,382,-1338,612
1054486,-3016,6576,15860,390,-1276,462
1054498,-2976,6620,15852,273,-905,441
1054510,-2884,6792,15716,130,-601,475
1054522,-3076,6568,15732,37,-389,380
1054541,-3040,6400,15704,-8,-213,301
1054553,-2956,6240,15860,-49,-142,298
1054565,-2972,6168,15972,1,-180,260
1054577,-3004,6156,15916,54,-323,309
1054589,-2984,6260,15888,43,-586,426
1054601,-2896,6252,15924,5,-767,447
1054613,-2864,6268,15920,24,-760,452
1054625,-2900,6420,15832,64,-641,410
1054637,-3008,6436,15820,82,-447,429
1054649,-3068,6504,16104,94,-178,399
1054674,-3280,6300,16224,122,65,411
1054686,-3256,6196,16076,171,-69,399
1054698,-3224,6104,16180,195,-108,419
1054710,-2996,6060,16156,222,-3,548
1054724,-2932,6140,16196,161,68,675
1054736,-2848,6344,15992,167,223,719
1054748,-3012,6200,15936,200,323,756
1054760,-3032,6280,15840,211,448,865
1054772,-3064,6352,15896,234,530,984
1054784,-3128,6448,15700,297,483,1100
1054800,-3152,6416,15636,390,145,1234
1054812,-2984,6536,15684,423,-159,1368
1054824,-2880,6748,15816,448,-302,1482
1054836,-2792,6812,15764,423,-402,1534
1054848,-2408,6800,15736,401,-457,1592
1054860,-2452,6668,15772,395,-556,1629
1054872,-2348,6824,15576,386,-558,1720
1054886,-2292,6820,15548,445,-596,1811
1054898,-2360,7036,15496,453,-619,1819
1054910,-2200,7032,15532,448,-625,1823
1054926,-2024,7036,15500,429,-529,1740
1054938,-2048,7092,15440,431,-320,1655
1054950,-1944,7124,15600,310,-254,1595
1054962,-1872,6900,15572,209,-58,1550
1054974,-1888,6892,15584,120,78,1544
1054986,-2000,6872,15724,15,55,1534
1054998,-2080,7056,15684,5,-145,1505
1055010,-2144,7096,15560,43,-435,1440
1055022,-2156,7144,15680,75,-772,1356
1055034,-2084,6984,15704,58,-954,1302
1055052,-1636,6852,16060,21,-719,1151
1055064,-1504,6724,16028,-143,-426,1139
1055076,-1600,6744,16220,-178,-201,1097
1055088,-1532,6968,16012,-114,81,940
1055100,-1704,7000,15880,-93,256,845
1055112,-1816,7208,15944,-43,427,722
1055124,-1836,7032,15832,10,554,626
1055136,-1680,6952,15984,-49,750,519
1055148,-1636,6868,16016,-123,1039,472
1055160,-1772,7064,15812,-134,1175,505
1055176,-1928,7172,15600,-171,1023,478
1055188,-1812,7056,15556,-146,762,574
1055200,-1732,7088,15724,-132,600,608
1055212,-1760,7004,15748,-166,572,654
1055226,-1628,6852,15916,-139,694,709
1055238,-1564,6724,16080,-95,901,668
1055250,-1552,6556,16016,-127,1156,695
1055262,-1672,6288,15792,-113,1330,713
1055274,-1532,6064,15912,-2,1446,815
1055286,-1532,6020,15732,107,1244,890
1055302,-1532,5780,15460,218,948,807
1055314,-1588,5780,15484,385,804,665
1055326,-1600,6056,15432,506,951,628
1055338,-1596,6336,15308,539,1258,610
1055350,-1640,6464,15372,480,1526,551
1055362,-1960,6460,15544,362,1720,499
1055374,-1976,6240,15608,321,1871,499
1055388,-2096,6204,15548,432,1677,558
